community_id,community_name,community_aliases,community_type,local_govt_council,ward,land_council,electorate,ntg_region,population_count,population_source,latitude,longitude,bushtel_url,Mobile_Coverage_Listed,Coverage_Match_Status,Coverage_Match_Method,Coverage_Matched_Input_Name,Coverage_Match_Distance_km,Coverage_SITE NAME,Coverage_SITE TYPE,Coverage_POPULATION,Coverage_MACRO CELL,Coverage_SMALL CELL,Coverage_PROXIMITY TO CELL,Coverage_PROVIDER,Coverage_LATITUDE,Coverage_LONGITUDE,Nearest_Telstra_km,Nearest_Telstra_Technology,Nearest_Telstra_Active_Bands,Nearest_Telstra_Year,Nearest_Telstra_MNO,Nearest_Telstra_RFNSA ID,Nearest_Telstra_Latitude,Nearest_Telstra_Longitude,Nearest_Telstra_GSM900,Nearest_Telstra_IoT700,Nearest_Telstra_LTE700,Nearest_Telstra_LTE850,Nearest_Telstra_LTE1800,Nearest_Telstra_LTE2100,Nearest_Telstra_LTE2600,Nearest_Telstra_NR700,Nearest_Telstra_NR850,Nearest_Telstra_NR2100,Nearest_Telstra_NR2600,Nearest_Telstra_NR3600,Nearest_Telstra_NR26000,Nearest_Telstra_Co_funded,Nearest_Telstra_Co_contribution_program,Nearest_Telstra_Round,Nearest_Optus_km,Nearest_Optus_Technology,Nearest_Optus_Active_Bands,Nearest_Optus_Year,Nearest_Optus_MNO,Nearest_Optus_RFNSA ID,Nearest_Optus_Latitude,Nearest_Optus_Longitude,Nearest_Optus_NBIoT700,Nearest_Optus_UMTS900,Nearest_Optus_UMTS2100,Nearest_Optus_LTE700,Nearest_Optus_LTE900,Nearest_Optus_LTE1800,Nearest_Optus_LTE2100,Nearest_Optus_LTE2300,Nearest_Optus_LTE2600,Nearest_Optus_NR700,Nearest_Optus_NR900,Nearest_Optus_NR2100,Nearest_Optus_NR2300,Nearest_Optus_NR3500,Nearest_Optus_NR26000,Nearest_Optus_Co_funded,Nearest_Optus_Co_contribution_program,Nearest_Optus_Round,Nearest_TPG_km,Nearest_TPG_Technology,Nearest_TPG_Active_Bands,Nearest_TPG_Year,Nearest_TPG_MNO,Nearest_TPG_RFNSA ID,Nearest_TPG_Latitude,Nearest_TPG_Longitude,Nearest_TPG_NBIoT850,Nearest_TPG_LTE700,Nearest_TPG_LTE850,Nearest_TPG_LTE1800,Nearest_TPG_LTE2100,Nearest_TPG_NR700,Nearest_TPG_NR1800,Nearest_TPG_NR2100,Nearest_TPG_NR3600,Nearest_TPG_NR26000,Nearest_TPG_Co_funded,Nearest_TPG_Co_contribution_program,Nearest_TPG_Round,Nearest_Any_Site_km,Nearest_Any_Provider,Infrastructure_Isolation_Rank,Nearest_Primary_School,Nearest_Primary_School_km,Nearest_Primary_School_Type,Nearest_Primary_School_Sector,Nearest_Primary_School_Remoteness,Nearest_Primary_School_Campus_Type,Nearest_Primary_School_Special,Nearest_Primary_School_Latitude,Nearest_Primary_School_Longitude,Nearest_Primary_ACARA_SML_ID,Nearest_Primary_Location_AGE_ID,Nearest_Primary_School_AGE_ID,Nearest_Primary_Rolled_School_ID,Nearest_Secondary_School,Nearest_Secondary_School_km,Nearest_Secondary_School_Type,Nearest_Secondary_School_Sector,Nearest_Secondary_School_Remoteness,Nearest_Secondary_School_Campus_Type,Nearest_Secondary_School_Special,Nearest_Secondary_School_Latitude,Nearest_Secondary_School_Longitude,Nearest_Secondary_ACARA_SML_ID,Nearest_Secondary_Location_AGE_ID,Nearest_Secondary_School_AGE_ID,Nearest_Secondary_Rolled_School_ID,Secondary_vs_Mobile_Distance_Difference_km,Primary_vs_Mobile_Distance_Difference_km,Mobile_Further_Than_Primary,Mobile_Further_Than_Secondary,Secondary_Over_50km,Mobile_Site_Over_50km,Education_Mobile_Isolation_Review,ILOC_CODE_2021,ILOC_NAME_2021,IAREA_CODE_2021,IAREA_NAME_2021,IREG_CODE_2021,IREG_NAME_2021,ILOC_STATE_CODE_2021,ILOC_STATE_NAME_2021,ILOC_AREA_SQKM_2021,ILOC_Match_Method,ILOC_Match_Status,ILOC_Indigenous_Population_Male,ILOC_Indigenous_Population_Female,ILOC_Indigenous_Population,ILOC_Indigenous_Age_0_4,ILOC_Indigenous_Age_5_14,ILOC_Indigenous_Age_15_24,ILOC_Indigenous_Age_25_44,ILOC_Indigenous_Age_45_64,ILOC_Indigenous_Age_65_Plus,ILOC_Indigenous_Median_Age,ILOC_Indigenous_Median_Personal_Income_Weekly,ILOC_Indigenous_Household_Median_Income_Weekly,ILOC_Indigenous_Household_Avg_Persons_Per_Bedroom,ILOC_Indigenous_Household_Avg_Size,ILOC_Indigenous_Dwellings_Needing_Extra_Bedrooms_Pct,ILOC_Indigenous_Preschool_Students,ILOC_Indigenous_Primary_Students,ILOC_Indigenous_Secondary_Students,ILOC_Indigenous_Persons_Age_15_Plus,ILOC_Indigenous_Employed,ILOC_Indigenous_Unemployed,ILOC_Indigenous_Labour_Force,ILOC_Indigenous_Not_In_Labour_Force,ILOC_Indigenous_Unemployment_Pct,ILOC_Indigenous_Labour_Force_Participation_Pct,ILOC_Indigenous_Employment_To_Population_Pct,ILOC_Indigenous_Age_0_14,Demographic_Source,Demographic_Geography_Type,Demographic_Census_Year
140,PUNRITJANTA,"BLOODS RANGE,PUNITJANTA,PUNTITJARA,PUNTITJATA",Family Outstation,MACDONNELL,IYARRKA,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,,Not recorded,-24.67392,129.29393,https://bushtel.nt.gov.au/profile/140,Not listed,Not confirmed,,,,,,,,,,,,,30.89283573196401,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872125,-24.87253,129.079969,,Y,Y,,,,,,,,,,,,,,179.10604696094242,4G/LTE + 5G/NR + IoT,"NBIoT700, LTE700, LTE900, LTE2100, LTE2600, NR700, NR900, NR2100",2025,Optus,872155,-25.191336,130.976089,Y,,,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,1022.4605479562543,4G/LTE,"LTE850, LTE1800",2025,TPG,6430002,-30.7382,121.47878,,,Y,Y,,,,,,,,,,30.89283573196401,Telstra,264,Nyangatjatjara College - Kaltukatjara Campus (Docker River) Primary Campus,30.76195820788646,Primary,Independent,Very Remote,School Sub-Campus,0,-24.8729892831282,129.082349495758,40902,77301.0,14570.0,50160,Nyangatjatjara College - Kaltukatjara Campus (Docker River) Secondary Campus,31.87006618311665,Secondary,Independent,Very Remote,School Sub-Campus,0,-24.8812918779094,129.076019609991,53390,89017.0,14570.0,50160,0.9772304511526392,-0.1308775240775475,Yes,No,No,No,,70900802,Kaltukatjara Outstations,709008,Kaltukatjara and Outstations,709,Apatula,7,Northern Territory,87474.9608,Within polygon,Matched,28,34,60,8,7,8,17,16,3,29,295,966,1.7,3.7,40.0,0,5,6,46,14,5,12,35,14.3,29.8,25.5,15,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
732,PURRUKUWURRU,No aliases recorded with NTG DIPL,Family Outstation,BARKLY,ALYAWARR,CENTRAL LAND COUNCIL,BARKLY,BARKLY,,Not recorded,-19.94562,135.69629,https://bushtel.nt.gov.au/profile/732,Not listed,Not confirmed,,,,,,,,,,,,,29.50926050329674,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,860001,-19.71028,135.82667,,Y,Y,,,,,,,,,,,,,,29.47962146279891,3G/UMTS,UMTS900,2025,Optus,862041,-19.71095,135.82742,,Y,,,,,,,,,,,,,,,,,405.5023341300521,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,29.47962146279891,Optus,283,Epenarra School,74.04552518626178,Combined,Government,Very Remote,School Single Entity,0,-20.46311,135.24972,50089,56549.0,16549.0,50089,Epenarra School,74.04552518626178,Combined,Government,Very Remote,School Single Entity,0,-20.46311,135.24972,50089,56549.0,16549.0,50089,44.56590372346288,44.56590372346288,No,No,Yes,No,,70700304,Julalikari - Outstations,707003,Barkly,707,Tennant Creek,7,Northern Territory,107784.4629,Within polygon,Matched,67,66,137,15,28,18,41,25,8,27,369,1020,1.4,4.2,31.0,4,26,10,90,13,20,34,41,60.0,39.8,15.9,43,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
141,PUTA PUTA,No aliases recorded with NTG DIPL,Family Outstation,MACDONNELL,IYARRKA,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,,Not recorded,-25.07345,129.64045,https://bushtel.nt.gov.au/profile/141,Not listed,Not confirmed,,,,,,,,,,,,,60.75294902061531,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872125,-24.87253,129.079969,,Y,Y,,,,,,,,,,,,,,135.09313502874969,4G/LTE + 5G/NR + IoT,"NBIoT700, LTE700, LTE900, LTE2100, LTE2600, NR700, NR900, NR2100",2025,Optus,872155,-25.191336,130.976089,Y,,,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,1019.203546327681,4G/LTE,"LTE850, LTE1800",2025,TPG,6430002,-30.7382,121.47878,,,Y,Y,,,,,,,,,,60.75294902061531,Telstra,81,Nyangatjatjara College - Kaltukatjara Campus (Docker River) Primary Campus,60.51094740403872,Primary,Independent,Very Remote,School Sub-Campus,0,-24.8729892831282,129.082349495758,40902,77301.0,14570.0,50160,Nyangatjatjara College - Kaltukatjara Campus (Docker River) Secondary Campus,60.77208621239757,Secondary,Independent,Very Remote,School Sub-Campus,0,-24.8812918779094,129.076019609991,53390,89017.0,14570.0,50160,0.0191371917822564,-0.2420016165765872,Yes,No,Yes,Yes,Review,70900802,Kaltukatjara Outstations,709008,Kaltukatjara and Outstations,709,Apatula,7,Northern Territory,87474.9608,Within polygon,Matched,28,34,60,8,7,8,17,16,3,29,295,966,1.7,3.7,40.0,0,5,6,46,14,5,12,35,14.3,29.8,25.5,15,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
1020,PUTJAMIRRA,PITJAMIRRA,Family Outstation,TIWI ISLANDS,PIRLANGIMPI WARD,TIWI LAND COUNCIL,ARAFURA,TOP END,4.0,Homelands Service Provider Report 2023,-11.22457,130.36849,https://bushtel.nt.gov.au/profile/1020,Not listed,Not confirmed,,,,,,,,,,,,,0.1001810979641567,4G/LTE,LTE700,2025,Telstra,822095,-11.22439,130.36939,,,Y,,,,,,,,,,,,,,137.6586708022053,4G/LTE + IoT,"NBIoT700, LTE700, LTE1800, LTE2100, LTE2600",2025,Optus,810002,-12.355865,130.882125,Y,,,Y,,Y,Y,,Y,,,,,,,,,,137.63500890617036,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,810002,-12.35583,130.88167,,,Y,Y,Y,,,,,,,,,0.1001810979641567,Telstra,624,Pularumpi School,20.597934912468794,Combined,Government,Very Remote,School Single Entity,0,-11.4036,130.417,50117,47962.0,7962.0,50117,Pularumpi School,20.597934912468794,Combined,Government,Very Remote,School Single Entity,0,-11.4036,130.417,50117,47962.0,7962.0,50117,20.49775381450464,20.49775381450464,No,No,No,No,,70400603,Tiwi Islands - Wilderness,704006,Tiwi Islands,704,Jabiru - Tiwi,7,Northern Territory,7449.7682,Within polygon,Matched,77,62,141,9,43,42,29,13,3,16,185,949,1.5,4.0,30.4,0,20,48,87,22,7,33,54,31.3,36.8,25.3,52,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
117,PUTULU,"MT. THEO,PITULU,PUTULAI,PUTURLU,WANAYAKA",Family Outstation,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,,Not recorded,-21.34382,131.36997,https://bushtel.nt.gov.au/profile/117,Not listed,Not confirmed,,,,,,,,,,,,,110.21718288946106,4G/LTE + IoT,"IoT700, LTE700, LTE2600",2025,Telstra,872025,-22.25156,131.79875,,Y,Y,,,,Y,,,,,,,,,,228.8852763048104,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872135,-22.13295,133.4167,,Y,,Y,,,,,,,,,,,,,,,845.7196406872768,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,110.21718288946106,Telstra,11,Yuendumu School,110.55683232537132,Combined,Government,Very Remote,School Single Entity,0,-22.25565,131.796889,50068,46730.0,6730.0,50068,Yuendumu School,110.55683232537132,Combined,Government,Very Remote,School Single Entity,0,-22.25565,131.796889,50068,46730.0,6730.0,50068,0.3396494359102746,0.3396494359102746,No,No,Yes,Yes,Review,70901701,Yuendumu and Outstations,709017,Yuendumu and Outstations,709,Apatula,7,Northern Territory,22120.9495,Within polygon,Matched,312,303,617,62,138,99,171,110,33,25,254,1012,1.6,4.7,43.2,12,102,36,418,73,29,95,307,28.1,22.7,16.4,200,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
142,PUYURRU,No aliases recorded with NTG DIPL,Family Outstation,CENTRAL DESERT,SOUTHERN TANAMI,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,,Not recorded,-21.33117,130.81753,https://bushtel.nt.gov.au/profile/142,Not listed,Not confirmed,,,,,,,,,,,,,100.34826691598454,4G/LTE + IoT,"IoT700, LTE700, LTE850, LTE2100, LTE2600",2025,Telstra,872122,-20.55027,130.33319,,Y,Y,Y,,Y,Y,,,,,,,,,,282.88325204730097,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872135,-22.13295,133.4167,,Y,,Y,,,,,,,,,,,,,,,902.7941007499956,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,100.34826691598454,Telstra,18,Yuendumu School,144.19282254350432,Combined,Government,Very Remote,School Single Entity,0,-22.25565,131.796889,50068,46730.0,6730.0,50068,Yuendumu School,144.19282254350432,Combined,Government,Very Remote,School Single Entity,0,-22.25565,131.796889,50068,46730.0,6730.0,50068,43.84455562751978,43.84455562751978,No,No,Yes,Yes,Review,70901701,Yuendumu and Outstations,709017,Yuendumu and Outstations,709,Apatula,7,Northern Territory,22120.9495,Within polygon,Matched,312,303,617,62,138,99,171,110,33,25,254,1012,1.6,4.7,43.2,12,102,36,418,73,29,95,307,28.1,22.7,16.4,200,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
940,PWERTE MARNTE MARNTE,JOHN HOLLAND BORE,Family Outstation,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,CENTRAL AUSTRALIA,20.0,Homelands Service Provider Report 2023,-24.37338,133.71982,https://bushtel.nt.gov.au/profile/940,Not listed,Not confirmed,,,,,,,,,,,,,26.773912319881607,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872168,-24.33977,133.4581,,Y,Y,,,,,,,,,,,,,,10.474182939649632,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872192,-24.321417,133.633583,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4.0,717.6885022716788,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,10.474182939649632,Optus,489,Titjikala School,48.83291197875928,Combined,Government,Remote,School Single Entity,0,-24.67244,134.07331,50123,56575.0,16575.0,50123,Titjikala School,48.83291197875928,Combined,Government,Remote,School Single Entity,0,-24.67244,134.07331,50123,56575.0,16575.0,50123,38.35872903910965,38.35872903910965,No,No,No,No,,70900103,South MacDonnell Ranges,709001,Amoonguna - Santa Teresa - Titjikala,709,Apatula,7,Northern Territory,31517.5382,Within polygon,Matched,651,171,821,14,29,137,420,188,34,35,360,645,1.0,2.5,10.9,6,16,14,773,55,7,64,688,12.3,8.4,7.4,43,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
791,PWERTENTYE,JACK BRISCOE'S CAMP,Family Outstation,CENTRAL DESERT,AKITYARRE,CENTRAL LAND COUNCIL,NAMATJIRA,CENTRAL AUSTRALIA,,Not recorded,-23.37291,134.79239,https://bushtel.nt.gov.au/profile/791,Not listed,Not confirmed,,,,,,,,,,,,,46.6776454403103,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872152,-22.97496,134.93773,,Y,Y,,,,,,,,,,,Y,REGIONAL CO-INVESTMENT: NT ISCA,1.0,14.17366852258752,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872188,-23.45604,134.68709,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4.0,566.353886754917,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,14.17366852258752,Optus,436,Harts Range School,45.52866652894871,Combined,Government,Very Remote,School Single Entity,0,-22.9844,134.933,50093,56551.0,16551.0,50093,Harts Range School,45.52866652894871,Combined,Government,Very Remote,School Single Entity,0,-22.9844,134.933,50093,56551.0,16551.0,50093,31.354998006361186,31.354998006361186,No,No,No,No,,70900502,Atitjere - Akarnenehe Outstations,709005,Atitjere - Akarnenehe - Engawala,709,Apatula,7,Northern Territory,67455.8399,Within polygon,Matched,68,60,126,10,26,26,32,21,4,24,277,762,1.3,3.8,29.6,0,23,5,89,14,10,22,63,37.5,26.4,16.5,36,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
874,RARANGANTJUTA,No aliases recorded with NTG DIPL,Family Outstation,MACDONNELL,LJIRAPINTA,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,,Not recorded,-23.98488,133.14814,https://bushtel.nt.gov.au/profile/874,Not listed,Not confirmed,,,,,,,,,,,,,16.693561282218276,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, NR850",2025,Telstra,872102,-24.12447,133.087629,,Y,Y,Y,,,,,Y,,,,,Y,Federal Mobile Black Spot Program (MBSP),1.0,23.125828177244188,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872169,-23.7882,133.0742,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4.0,745.8041196445496,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,16.693561282218276,Telstra,403,Wallace Rockhole School,16.66424874736494,Combined,Government,Very Remote,School Single Entity,0,-24.1233,133.085237,50127,56576.0,16576.0,50127,Wallace Rockhole School,16.66424874736494,Combined,Government,Very Remote,School Single Entity,0,-24.1233,133.085237,50127,56576.0,16576.0,50127,-0.0293125348533358,-0.0293125348533358,Yes,Yes,No,No,,70901403,Tjuwanpa Outstations,709014,West MacDonnell Ranges,709,Apatula,7,Northern Territory,15970.5215,Within polygon,Matched,90,98,188,21,38,31,60,36,8,27,352,1166,1.5,4.3,51.2,0,21,12,134,28,19,47,85,43.5,34.6,19.5,59,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
552,RAYMANGIRR,"RAMANGIRR,RAMUNGIRR",Family Outstation,EAST ARNHEM,GUMURR MIYARRKA,NORTHERN LAND COUNCIL,ARNHEM,EAST ARNHEM,26.0,Homelands Service Provider Report 2023,-12.34031,136.00253,https://bushtel.nt.gov.au/profile/552,Not listed,Not confirmed,,,,,,,,,,,,,28.199244605647586,4G/LTE + IoT,"IoT700, LTE700, LTE2600",2025,Telstra,880002,-12.50333,135.80361,,Y,Y,,,,Y,,,,,,,,,,85.9755524892273,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,880003,-12.181375,136.776877,Y,,,Y,,,,,Y,,,,,,,,,,527.3084405520872,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836002,-12.55419,131.15106,,,Y,Y,Y,,,,,,,,,28.199244605647586,Telstra,295,Gapuwiyak School,27.990694169756345,Combined,Government,Very Remote,School Single Entity,0,-12.50553,135.80806,50057,47952.0,7952.0,50057,Gapuwiyak School,27.990694169756345,Combined,Government,Very Remote,School Single Entity,0,-12.50553,135.80806,50057,47952.0,7952.0,50057,-0.2085504358912437,-0.2085504358912437,Yes,Yes,No,No,,70600202,Gapuwiyak Outstations,706002,Gapuwiyak and Outstations,706,Nhulunbuy,7,Northern Territory,6341.3536,Within polygon,Matched,23,42,63,7,12,11,23,11,4,29,327,1156,1.6,4.7,50.0,0,11,5,48,9,0,9,36,0.0,20.4,20.4,19,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
799,RED LILY,"GIINDA,GINA",Family Outstation,WEST ARNHEM,KAKADU,NORTHERN LAND COUNCIL,ARAFURA,TOP END,5.0,Homelands Service Provider Report 2023,-12.86449,132.56967,https://bushtel.nt.gov.au/profile/799,Not listed,Not confirmed,,,,,,,,,,,,,6.884935462364648,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, NR850",2025,Telstra,886002,-12.90601,132.52255,,Y,Y,Y,,,,,Y,,,,,,,,35.98314940733928,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,886001,-12.669492,132.834471,Y,,,Y,,,,,Y,,,,,,,,,,156.3034043157695,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,6.884935462364648,Telstra,542,Jabiru Area School,35.642704186847205,Combined,Government,Remote,School Single Entity,0,-12.67577,132.83534,50053,47971.0,7971.0,50053,Jabiru Area School,35.642704186847205,Combined,Government,Remote,School Single Entity,0,-12.67577,132.83534,50053,47971.0,7971.0,50053,28.75776872448256,28.75776872448256,No,No,No,No,,70400202,Kakadu - Marrakai - Surrounds,704002,Kakadu - Marrakai - Jabiru,704,Jabiru - Tiwi,7,Northern Territory,25261.6924,Within polygon,Matched,104,101,206,14,30,35,53,66,11,33,496,1649,1.3,3.2,17.8,3,24,10,165,82,13,94,62,14.0,56.4,48.5,44,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
5,RED SANDHILL,INTJIRRANGA,Family Outstation,MACDONNELL,LJIRAPINTA,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,3.0,Homelands Service Provider Report 2023,-24.00974,132.85279,https://bushtel.nt.gov.au/profile/5,Not listed,Not confirmed,,,,,,,,,,,,,10.77550024448034,4G/LTE + IoT,"IoT700, LTE700, LTE2600",2025,Telstra,872034,-23.94213,132.77681,,Y,Y,,,,Y,,,,,,,,,,12.57272497077546,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872189,-24.056241,132.739943,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4.0,773.7410841705836,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,10.77550024448034,Telstra,485,Ntaria School,10.793120608445593,Combined,Government,Very Remote,School Single Entity,0,-23.94262,132.776051,50111,56572.0,16572.0,50111,Ntaria School,10.793120608445593,Combined,Government,Very Remote,School Single Entity,0,-23.94262,132.776051,50111,56572.0,16572.0,50111,0.0176203639652534,0.0176203639652534,No,No,No,No,,70901403,Tjuwanpa Outstations,709014,West MacDonnell Ranges,709,Apatula,7,Northern Territory,15970.5215,Within polygon,Matched,90,98,188,21,38,31,60,36,8,27,352,1166,1.5,4.3,51.2,0,21,12,134,28,19,47,85,43.5,34.6,19.5,59,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
414,REDCLIFF,YEDDAIRT,Family Outstation,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,TOP END,27.0,Homelands Service Provider Report 2023,-14.01484,129.70813,https://bushtel.nt.gov.au/profile/414,Not listed,Not confirmed,,,,,,,,,,,,,32.252327543677595,4G/LTE + 5G/NR + IoT,"IoT700, LTE700, LTE850, LTE2600, NR850, NR2600",2025,Telstra,822038,-14.24033,129.52,,Y,Y,Y,,,Y,,Y,,Y,,,,,,141.2476073110593,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,822091,-13.164608,130.679087,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2.0,211.58942720273825,4G/LTE + 5G/NR,"LTE850, LTE1800, LTE2100, NR700",2025,TPG,800002,-12.4651,130.8425,,,Y,Y,Y,Y,,,,,,,,32.252327543677595,Telstra,252,Our Lady of the Sacred Heart Thamarrurr Catholic College,32.22449809521462,Combined,Catholic,Remote,School Single Entity,0,-14.2404,129.5205,50144,53310.0,13310.0,50144,Our Lady of the Sacred Heart Thamarrurr Catholic College,32.22449809521462,Combined,Catholic,Remote,School Single Entity,0,-14.2404,129.5205,50144,53310.0,13310.0,50144,-0.0278294484629739,-0.0278294484629739,Yes,Yes,No,No,,70400501,Thamarrurr exc. Wadeye,704005,Thamarrurr inc. Wadeye,704,Jabiru - Tiwi,7,Northern Territory,3352.8699,Within polygon,Matched,96,89,188,14,38,56,57,23,5,21,233,860,1.9,4.9,35.3,4,25,11,140,21,30,53,85,60.8,37.2,14.6,52,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
144,RODNA,No aliases recorded with NTG DIPL,Family Outstation,MACDONNELL,LJIRAPINTA,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,,Not recorded,-23.76213,132.67042,https://bushtel.nt.gov.au/profile/144,Not listed,Not confirmed,,,,,,,,,,,,,22.75235839589075,4G/LTE + IoT,"IoT700, LTE700, LTE2600",2025,Telstra,872034,-23.94213,132.77681,,Y,Y,,,,Y,,,,,,,,,,8.557115669874376,3G/UMTS,UMTS900,2025,Optus,872142,-23.6852,132.6726,,Y,,,,,,,,,,,,,,,,,778.6038080336389,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,8.557115669874376,Optus,520,Ntaria School,22.76376636521313,Combined,Government,Very Remote,School Single Entity,0,-23.94262,132.776051,50111,56572.0,16572.0,50111,Ntaria School,22.76376636521313,Combined,Government,Very Remote,School Single Entity,0,-23.94262,132.776051,50111,56572.0,16572.0,50111,14.206650695338752,14.206650695338752,No,No,No,No,,70901403,Tjuwanpa Outstations,709014,West MacDonnell Ranges,709,Apatula,7,Northern Territory,15970.5215,Within polygon,Matched,90,98,188,21,38,31,60,36,8,27,352,1166,1.5,4.3,51.2,0,21,12,134,28,19,47,85,43.5,34.6,19.5,59,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
480,RURRANGALA,"DHUWALKITJI,RURRANALI",Family Outstation,EAST ARNHEM,GUMURR MIWATJ,NORTHERN LAND COUNCIL,ARNHEM,EAST ARNHEM,14.0,Homelands Service Provider Report 2023,-12.90425,136.25382,https://bushtel.nt.gov.au/profile/480,Not listed,Not confirmed,,,,,,,,,,,,,66.12347486749431,4G/LTE + IoT,"IoT700, LTE700, LTE2600",2025,Telstra,880002,-12.50333,135.80361,,Y,Y,,,,Y,,,,,,,,,,98.40794363565124,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,880003,-12.181375,136.776877,Y,,,Y,,,,,Y,,,,,,,,,,554.2549597667122,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,66.12347486749431,Telstra,66,Baniyala Garrangali School,33.06703650776732,Combined,Government,Very Remote,School Single Entity,0,-13.2004,136.2261,50139,67690.0,27690.0,50139,Baniyala Garrangali School,33.06703650776732,Combined,Government,Very Remote,School Single Entity,0,-13.2004,136.2261,50139,67690.0,27690.0,50139,-33.05643835972699,-33.05643835972699,Yes,Yes,No,Yes,,70600304,Laynhapuy,706003,Laynhapuy - Gumatj Homelands,706,Nhulunbuy,7,Northern Territory,5255.6095,Within polygon,Matched,112,87,204,13,32,38,65,46,16,31,262,1187,1.7,4.6,52.6,4,17,12,161,24,7,30,114,23.1,16.0,12.3,45,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
